State,City,Count,Lat,Lng
New Hampshire,Greenland,1,43.0438385,-70.85019299999999
New Hampshire,Newington,1,43.100087,-70.833667
Wyoming,Riverton,1,43.1199595,-108.41260349999999
Wisconsin,Sun Prairie,1,43.1644775,-89.2753385
South Dakota,Martin,1,43.173796,-101.7180735
New York,Rochester,1,43.1857869619048,-77.63272789523813
New Hampshire,Dover,1,43.281378,-70.981505
Wisconsin,Grafton,1,43.299956,-87.94104
Wisconsin,Belgium,1,43.499631,-87.918042
Michigan,Midland,1,43.5036891,-84.4040207
Wisconsin,Viroqua,1,43.529506,-90.90977766666667
Idaho,Hailey,1,43.54195,-114.31008
Michigan,Mount Pleasant,1,43.588032,-84.780846
Vermont,Woodstock,1,43.624181,-72.52743699999999
Idaho,Ketchum,1,43.669159,-114.485781
Maine,Falmouth,1,43.753985,-70.300651
Maine,Yarmouth,1,43.7785985,-70.15781949999999
Minnesota,Houston,1,43.781431,-91.571198
Minnesota,Bloomington,1,43.9055185,-93.07408799999999
Vermont,Middlebury,1,43.9907155,-73.17504600000001
Wyoming,Buffalo,1,44.122611,-106.561068
Wisconsin,Combined Locks,1,44.26582,-88.31427
Vermont,Colchester,1,44.492894,-73.143507
Vermont,Milton,1,44.6503945,-73.13308699999999
Vermont,Saint Albans,1,44.7836625,-73.075094
Minnesota,Chanhassen,1,44.853364,-93.572584
Minnesota,Mendota,1,44.886554,-93.161258
Minnesota,Saint Louis Park,1,44.90414,-93.373157
Wisconsin,Hudson,1,44.9779035,-92.725865
Maine,Cambridge,1,45.036055,-69.438697
Minnesota,Hamel,1,45.0844525,-93.5580965
Minnesota,Elk River,1,45.29802,-93.57246
Oregon,West Linn,1,45.357701,-122.64500899999999
Oregon,Tigard,1,45.405501,-122.795057
Michigan,Harbor Springs,1,45.433067,-85.007139
Michigan,Marquette,1,46.5122935,-87.3555585
Wisconsin,Superior,1,46.646628,-92.120968
Washington,Pullman,1,46.7575815,-117.30823975
Washington,Camas,1,47.093297,-122.512118
Minnesota,Eveleth,1,47.386893,-92.452058
Washington,Maple Valley,1,47.79463875,-122.0195105
Washington,Snohomish,1,47.91939675,-122.03583175
Washington,Port Townsend,1,48.033915,-122.8393705
Montana,Columbia Falls,1,48.37246,-114.18152
Washington,Burlington,1,48.4883045,-122.33551349999999
Washington,Anacortes,1,48.499172,-122.607111
Florida,Hialeah,1,26.329239666666666,-81.02196491666666
Florida,Bonita Springs,1,26.379749285714286,-81.83559100000001
Florida,Fort Myers,1,26.573380999999994,-81.85206965
Florida,Jupiter,1,26.885384199999997,-80.19866440000001
Florida,North Port,1,27.071683999999998,-82.1820346
Florida,Hobe Sound,1,27.081963666666667,-80.25205566666666
Florida,Sebring,1,27.459825000000006,-81.4325475
Florida,Bradenton,1,27.478495511627898,-82.54808934883717
Florida,Oakland Park,1,27.843728999999996,-81.14747233333333
Florida,Clearwater Beach,1,27.958868518518507,-82.78486477777776
Florida,Port Saint Lucie,1,28.058550083333333,-81.658047
Florida,Melbourne,1,28.11666826923076,-80.6258988846154
Florida,Satellite Beach,1,28.162511000000002,-80.589218
Florida,New Port Richey,1,28.248747260869564,-82.70269286956518
Texas,Mcallen,1,28.272598666666667,-98.77054533333336
Florida,Cocoa Beach,1,28.316205500000002,-80.6547915
Florida,Winter Garden,1,28.530963333333332,-81.49532066666667
Florida,Riverview,1,28.534467250000002,-82.914031375
Florida,Altamonte Springs,1,28.690151000000004,-81.32576716666667
Florida,Spring Hill,1,28.958520500000002,-82.6523355
Florida,Daytona Beach,1,29.09877238888889,-81.09479999999998
Texas,Seabrook,1,29.581341000000002,-95.0067315
Texas,Missouri City,1,29.58268766666667,-95.527956
Florida,Panama City,1,30.200998400000003,-85.70172875000002
Texas,Brenham,1,30.206391999999997,-96.37375433333334
Louisiana,Lafayette,1,30.212713750000002,-92.04528691666667
Texas,Spicewood,1,30.441446499999998,-98.10043300000001
Louisiana,Baton Rouge,1,30.46261517999999,-91.13343315999981
Florida,Pensacola,1,30.48279342253522,-87.25268898591548
Texas,Cedar Park,1,30.580382999999998,-97.71337600000001
Texas,Spring,1,30.981930705882352,-96.13911076470589
Georgia,Brunswick,1,31.223948166666663,-81.51172566666666
Texas,Taylor,1,31.766061066666662,-96.5316675333333
Texas,Tyler,1,31.766061066666666,-96.5316675333333
Texas,Kyle,1,32.11037828571428,-97.81122214285713
Texas,Sunnyvale,1,32.218030666666664,-96.219386
Georgia,Columbus,1,32.46618262626259,-84.97681843434343
Alabama,Opelika,1,32.626154199999995,-85.3730598
South Carolina,Johns Island,1,32.73134133333333,-79.98697033333333
Texas,Italy,1,32.963592750000004,-99.286883
Texas,Flower Mound,1,33.08897833333334,-97.098561
Texas,Allen,1,33.104116000000005,-96.6425475
Texas,Denton,1,33.13616128571428,-97.29469221428572
California,Oceanside,1,33.16130845454546,-117.19609572727272
Alabama,Tuscaloosa,1,33.21762277777781,-87.56292077777789
Georgia,Peachtree City,1,33.45995966666666,-84.35461400000001
Arizona,Peoria,1,33.53200183333333,-112.22484383333334
Texas,Lubbock,1,33.578574534653455,-101.86113447524737
Arizona,Surprise,1,33.593481142857144,-112.40020514285713
California,Palm Desert,1,33.709377599999996,-116.32454579999998
California,Anaheim,1,33.74281578947368,-117.83286657894737
California,Corona,1,33.798595999999996,-116.80231119999999
California,Signal Hill,1,33.804010999999996,-118.17499066666666
California,Inglewood,1,33.84228939999999,-118.3147145333333
California,Lake Elsinore,1,33.876185750000005,-117.2136555
Georgia,Lilburn,1,33.905348000000004,-84.08443133333333
Georgia,Lawrenceville,1,33.91094857142857,-84.06137428571427
California,Monterey Park,1,33.963493666666665,-118.18550699999999
California,Tarzana,1,33.970845499999996,-118.42310749999999
California,Riverside,1,33.97202503124994,-117.28131498437487
California,Malibu,1,33.982243749999995,-118.6222285
California,Canoga Park,1,34.044046800000004,-118.49270999999999
Georgia,Acworth,1,34.052597500000005,-84.6483775
Georgia,Woodstock,1,34.12504633333333,-84.50337333333333
California,Simi Valley,1,34.154671625000006,-118.930706875
California,Rancho Cucamonga,1,34.27526339999999,-117.2384994
California,Ojai,1,34.337433000000004,-119.23420066666667
California,Murrieta,1,34.549534400000006,-117.9629368
South Carolina,Seneca,1,34.663078999999996,-82.94120325
Arkansas,Palestine,1,34.924957500000005,-90.905118
California,Brea,1,35.15451316666667,-118.54368616666666
Oklahoma,Norman,1,35.22583471428572,-97.42489557142856
California,Lincoln,1,35.25800933333334,-118.79867899999999
Texas,Amarillo,1,35.264785833333384,-101.8538818444444
North Carolina,Davidson,1,35.377888999999996,-81.76156649999999
California,Lake Forest,1,35.49070233333333,-118.497124
Arkansas,Springdale,1,35.62925681818182,-93.52063536363636
New Mexico,Los Alamos,1,35.81511966666667,-105.91180366666667
North Carolina,Clayton,1,35.845913333333336,-77.80178666666667
North Carolina,Lenoir,1,35.93095733333333,-81.60902700000001
Tennessee,Oak Ridge,1,36.03792166666667,-84.20712966666666
California,Santa Clarita,1,36.03870546666666,-120.48342173333334
Tennessee,Bristol,1,36.524544500000005,-82.24998399999998
California,Salinas,1,36.65769183333332,-121.61438976190486
Virginia,Chesapeake,1,36.74859299999999,-76.28397321428572
Virginia,Newport News,1,37.10293993333333,-76.49852046666668
California,Morgan Hill,1,37.17251019999999,-121.65410299999999
Kentucky,London,1,37.19047827272727,-84.59546372727274
Virginia,Roanoke,1,37.28201702040817,-79.95099991836736
Virginia,Lynchburg,1,37.36811538461538,-79.17033415384616
California,Turlock,1,37.53617666666667,-120.88827566666667
California,Daly City,1,37.581689833333336,-122.42101883333333
Virginia,Manakin Sabot,1,37.659506500000006,-77.7055655
Kansas,Wichita,1,37.68860116513755,-97.34156459633044
Illinois,Carbondale,1,37.703678249999996,-89.2029995
California,Moraga,1,37.81903166666667,-122.05470833333334
Indiana,Evansville,1,37.99290135555556,-87.56915806666667
California,San Anselmo,1,38.031949999999995,-122.659401
Virginia,Keswick,1,38.042471500000005,-78.3209
Virginia,Stafford,1,38.08856716666667,-78.014226
California,Pleasant Hill,1,38.12446866666667,-121.68143283333335
California,Vallejo,1,38.14337914285714,-122.22191585714286
Kentucky,Shelbyville,1,38.23992766666667,-85.21602433333334
Indiana,New Albany,1,38.295920499999994,-85.867436
Maryland,Scotland,1,38.397026000000004,-76.61349133333333
West Virginia,Huntington,1,38.41385459405935,-82.38654524752475
Maryland,Cambridge,1,38.501354500000005,-76.03628950000001
Maryland,La Plata,1,38.501442999999995,-77.066131
Missouri,Fenton,1,38.584110499999994,-90.447244
Virginia,Woodbridge,1,38.674378142857144,-77.35904014285714
Virginia,Annandale,1,38.828469500000004,-77.20630975
Maryland,Lanham,1,38.907866999999996,-76.86517233333333
Kansas,Shawnee Mission,1,38.95356931111111,-94.73160906666669
Kansas,Lawrence,1,38.95564366666667,-95.25976466666668
Kansas,Wa Keeney,1,38.97571666666666,-99.889318
Maryland,Owings Mills,1,39.00810800000001,-76.67868779999999
Kansas,Topeka,1,39.04502733980586,-95.70303387378624
Colorado,Grand Junction,1,39.068359238095226,-108.547998
Maryland,Potomac,1,39.075846000000006,-77.20764833333334
Kentucky,Hebron,1,39.095857499999994,-84.7183905
Ohio,Loveland,1,39.256379333333335,-84.26721500000001
Maryland,Essex,1,39.308589999999995,-76.462429
Maryland,Glenwood,1,39.398444999999995,-76.6736325
Maryland,Mount Airy,1,39.400952000000004,-77.1890355
Utah,Springville,1,39.453509999999994,-111.72325033333334
Colorado,Breckenridge,1,39.46926633333334,-105.79768
Ohio,Milford,1,39.50571866666667,-84.00603433333333
Maryland,Monkton,1,39.584258000000005,-76.6097635
Delaware,New Castle,1,39.61361333333333,-75.601701
Colorado,Arvada,1,39.74187899999999,-105.14964899999998
Kansas,Sabetha,1,39.916636999999994,-95.823543
New Jersey,Cherry Hill,1,39.92353657142858,-75.01717414285714
New Jersey,Toms River,1,39.94503533333334,-74.19998550000001
Pennsylvania,Upper Darby,1,39.94900833333333,-75.27034633333334
Pennsylvania,York,1,39.956298133333334,-76.70173640000002
Pennsylvania,Havertown,1,39.970958499999995,-75.315162
Pennsylvania,Downingtown,1,40.026518499999995,-75.741556
Pennsylvania,Lancaster,1,40.04097453333334,-76.33270133333333
New Jersey,Brick,1,40.05673766666667,-74.10586266666667
Pennsylvania,Phoenixville,1,40.127500999999995,-75.53610850000001
Pennsylvania,Royersford,1,40.207601999999994,-75.53004250000001
New Jersey,West Caldwell,1,40.21381233333333,-74.83044333333333
New Jersey,Trenton,1,40.22076579611644,-74.72591007766982
Pennsylvania,Warrington,1,40.237179499999996,-75.140685
Pennsylvania,Warminster,1,40.25425633333333,-75.08279533333332
Pennsylvania,Oakmont,1,40.254376500000006,-77.5720875
New Jersey,Spring Lake,1,40.26296172727273,-74.60546363636364
Pennsylvania,Washington,1,40.272541249999996,-77.168864375
Pennsylvania,Drexel Hill,1,40.37322785714286,-76.50819942857143
Pennsylvania,Mechanicsburg,1,40.37855600000001,-76.62508911111111
Ohio,Macedonia,1,40.39053233333333,-83.57716966666668
Pennsylvania,Braddock,1,40.398956999999996,-79.8612975
Pennsylvania,Pennsburg,1,40.40185133333333,-77.022387
Pennsylvania,Morrisville,1,40.421538000000005,-77.835425125
Colorado,Steamboat Springs,1,40.513118750000004,-106.89971575
New Jersey,Somerset,1,40.524471000000005,-74.60536366666666
Pennsylvania,Sewickley,1,40.530878666666666,-80.11269133333333
New Jersey,Flemington,1,40.533614666666665,-74.86870499999999
Utah,West Jordan,1,40.60443966666667,-111.99520666666666
Ohio,Findlay,1,40.63303066666666,-83.83810999999999
Pennsylvania,Spring House,1,40.659306731707325,-77.15846521951217
Illinois,Peoria,1,40.712461999999995,-89.63372058333331
Ohio,Lima,1,40.735115111111114,-84.12574599999999
Pennsylvania,Devon,1,40.748984666666665,-76.05976566666665
Pennsylvania,Stroudsburg,1,40.86189033333333,-76.132399
New York,Garden City,1,40.907494400000004,-73.9139504
New York,Stony Brook,1,40.909637000000004,-73.126119
New Jersey,Rockaway,1,40.944965999999994,-74.493909
New Jersey,Montvale,1,40.95387233333333,-74.25775066666667
New Jersey,Paramus,1,40.95548766666667,-74.07242433333333
New Jersey,Ridgewood,1,40.971950666666665,-74.09127966666667
New York,Rye,1,41.016293999999995,-73.71103766666666
New Jersey,Ramsey,1,41.059129999999996,-74.13968600000001
Ohio,Medina,1,41.125813666666666,-81.85222866666666
Ohio,Elyria,1,41.143217199999995,-82.6213764
Ohio,Cuyahoga Falls,1,41.14773866666667,-81.51343766666666
Ohio,Mentor,1,41.154141800000005,-82.2121968
Utah,Ogden,1,41.22539000961535,-111.97392346153865
Pennsylvania,Wilkes Barre,1,41.248946243243225,-75.87767583783784
Connecticut,West Haven,1,41.285024500000006,-72.950219
Ohio,Independence,1,41.35888066666667,-82.53133533333333
Rhode Island,Wakefield,1,41.39561633333334,-71.59097166666668
Ohio,Sylvania,1,41.467570333333335,-83.23760433333332
Indiana,Valparaiso,1,41.469753000000004,-87.056862
Rhode Island,North Kingstown,1,41.502052666666664,-71.52552233333333
Rhode Island,West Kingston,1,41.504459999999995,-71.615046
Connecticut,Middlefield,1,41.514250000000004,-72.71876449999999
Iowa,Urbandale,1,41.63008166666666,-93.76054599999999
Illinois,Lincolnwood,1,41.652259571428566,-88.05778171428571
Indiana,Mishawaka,1,41.66576033333334,-86.16370966666666
Illinois,Bolingbrook,1,41.683462999999996,-88.12842466666666
Connecticut,Glastonbury,1,41.707605666666666,-72.57187433333333
Connecticut,West Hartford,1,41.80056533333333,-72.78071083333334
Connecticut,Willington,1,41.88180966666666,-72.254409
Iowa,Menlo,1,41.90001566666667,-94.67571
Illinois,Saint Charles,1,41.944651666666665,-88.33181366666668
Illinois,Glencoe,1,42.008559500000004,-87.90055749999999
Massachusetts,South Easton,1,42.04553433333333,-71.300872
Massachusetts,Foxboro,1,42.062930333333334,-71.22816333333334
Massachusetts,Springfield,1,42.109025505050454,-72.58718043434332
Massachusetts,Braintree,1,42.160838749999996,-70.9375705
Massachusetts,Dedham,1,42.21940433333333,-71.139956
Massachusetts,Northborough,1,42.220949499999996,-71.763559
Massachusetts,Westwood,1,42.222128999999995,-71.19450699999999
Michigan,Ypsilanti,1,42.232127250000005,-83.6053
Massachusetts,Quincy,1,42.256227833333334,-71.02286316666668
Massachusetts,Worcester,1,42.26857518181814,-71.80861043434338
Massachusetts,Chestnut Hill,1,42.317702499999996,-71.1614535
Michigan,Battle Creek,1,42.31772757142857,-85.15585314285714
Illinois,Freeport,1,42.320766500000005,-89.614195
Massachusetts,Granville,1,42.34715383333333,-72.59602633333334
Massachusetts,Weston,1,42.403448999999995,-71.38141949999999
Iowa,Waterloo,1,42.48891620000004,-92.33978277999994
Massachusetts,Groton,1,42.50151733333333,-71.494693
Massachusetts,Harvard,1,42.511248499999994,-71.58768699999999
Michigan,Walled Lake,1,42.609137000000004,-83.43178
New York,Troy,1,42.77440333333333,-73.99304988888888
New York,La Fayette,1,42.878638499999994,-76.084809
New Hampshire,Hampton Falls,1,42.935652000000005,-70.86011533333333
Michigan,Grandville,1,42.965239333333336,-85.671341
Wisconsin,New Berlin,1,42.985576333333334,-88.14409233333333
Wisconsin,Waukesha,1,43.007381800000005,-88.26022100000002
Wisconsin,Brookfield,1,43.04740433333333,-88.18826433333334
New Hampshire,Concord,1,43.25587614285714,-71.583885
New Hampshire,Rochester,1,43.31957414285715,-70.97994842857143
Wisconsin,Neenah,1,43.942463333333336,-88.53264133333333
Maine,Westbrook,1,44.06947983333333,-70.172577
Wisconsin,Manitowoc,1,44.094803750000004,-87.67902624999999
Maine,Lewiston,1,44.131631500000005,-70.23666375
Vermont,Winooski,1,44.496809999999996,-73.183506
Oregon,Corvallis,1,44.56700825000001,-123.29271612500003
Oregon,Sherwood,1,44.71973666666667,-123.29438566666666
Oregon,Salem,1,44.83009785714287,-123.00064885714285
Minnesota,Maple Plain,1,45.028699428571436,-93.55846214285715
Minnesota,Litchfield,1,45.164544500000005,-94.4981205
Michigan,Traverse City,1,45.17133033333334,-86.04434333333334
Oregon,Gresham,1,45.483539666666665,-122.41924433333332
Washington,Stevenson,1,45.689980500000004,-121.93444600000001
Idaho,Mesa,1,46.071869500000005,-116.1356955
Minnesota,Duluth,1,46.806749200000006,-92.11476683999997
North Dakota,Bismarck,1,46.87536971428572,-100.66170028571428
Washington,Gig Harbor,1,47.329240500000004,-122.652546
Washington,Milton,1,47.563780333333334,-120.69938433333334
Washington,Woodinville,1,47.75130166666667,-122.09389600000002
Washington,Poulsbo,1,47.776542000000006,-122.631706
Washington,Lynnwood,1,47.864565999999996,-122.18623366666667
Washington,Everett,1,47.94299522222221,-122.11099970370371
Alaska,Ketchikan,1,55.62478266666667,-131.55735
